accuracy_rate,avg_reaction_time_ms,error_count,completion_time_sec,consistency_score,level_played,cognitive_state
0.5273951877551405,1632.688095578888,6,64.84631450064754,0.5695791273820469,1,1
0.7306492502095454,1672.1178974501702,5,68.03886285916627,0.6223409039289877,1,1
0.9207516933540892,716.1230816827153,1,18.29880416840233,0.9637492961433997,1,0
0.7789672648812824,730.7286690018253,2,10.0,0.9209751903090914,3,0
0.971051615837102,972.2834634546206,1,20.78650274582114,0.8305789175289485,2,0
0.954362427122798,1051.499029867497,0,25.979164147931005,0.8076084189624683,2,0
0.4687928230704879,1470.7122740327893,9,40.211876892030745,0.5146721402914843,3,1
0.20574176902682773,2757.211216877258,9,128.49528783945806,0.3228963126428922,1,2
0.843717644880926,499.2275271186493,1,25.41561928705525,0.8518287946708547,1,0
0.9909049942723132,1280.2381371506015,1,23.596014576720624,0.9592428279359038,3,0
0.9587325591998248,746.6686824433305,1,21.905395932822774,0.8755378540746209,1,0
0.9125814215867343,1177.6675556416894,1,27.249088469996924,0.9008486136074552,3,0
0.11514840374477041,3316.5098413518513,9,125.09857659830104,0.4819382814711256,1,2
0.768049602244794,928.2514280174927,1,27.751329844113528,0.9632811354524238,2,0
0.9610426122422993,1127.124029436589,3,25.647913100116185,0.8313842073771569,2,0
0.9856829435337814,730.4732142761831,1,19.54973144217588,0.8629005753410531,2,0
0.16235526527481936,2755.4357500946044,10,70.19693107232587,0.3991153369794799,1,2
0.9369023450440628,733.9111186886869,0,29.22379483077176,0.9780334037852668,1,0
0.6443898506633461,2310.8383612072794,3,37.48222095119125,0.6998589822521629,1,1
0.5478968681189601,1361.9663360246295,6,70.04883202748265,0.6720732722142335,1,1
0.6079717262807592,1345.6970298679198,8,30.0,0.7525382592545132,1,1
0.510434672618684,1811.4616766352901,4,59.42295638544278,0.7422198587897509,2,1
0.9851146460882285,867.9734408866719,1,40.044971427153,0.8128460625000884,2,0
0.5348370012109516,1856.7740266598692,2,74.71919487891589,0.711850112967556,1,1
0.9928487735104099,861.0605407766636,1,35.57005057116387,0.950661403244561,3,0
0.8504827284023105,1154.9750082557443,0,18.951220259338903,0.9643842115078969,1,0
0.4897294998326235,3340.299662592291,6,100.62984918967902,0.26378835755482044,1,2
0.9449688864644059,1035.5750639061816,1,10.128171285232462,0.915119688747916,2,0
0.7198062004940102,1916.1026813181509,9,79.10735813428158,0.6956748214193209,1,1
0.4516790540958876,2828.9139034729756,5,86.30001751335396,0.36146632129277734,2,2
0.5193174636591708,2063.9189996959994,4,71.21596656529184,0.6226675504116175,1,1
0.1872847444077361,3757.860481414363,10,76.61597953461037,0.1544436123802753,1,2
0.7784100998062298,1286.8791153606057,4,48.010394021927645,0.5460937414965017,2,1
0.6683203243894393,2055.2965534740365,5,69.6741458807557,0.7917640641319359,3,1
0.13184432991067158,3318.3272827764554,5,108.58844120638275,0.5249716928755715,1,2
0.5803912119756072,1609.9372267746248,5,37.57958447619106,0.7400630548627812,2,1
0.8795196915597039,665.2240071182055,1,31.080411585790245,0.9570746037844156,2,0
0.9676874753181278,942.9426366341053,0,23.441430068273945,0.8271326587456104,2,0
0.25603105863237224,3074.7298701528202,10,98.66107984733603,0.40640091615057805,2,2
0.16420125117296572,3378.642790029511,8,96.99416642958626,0.32172992411186996,1,2
0.3375982751306531,3447.0758372892183,13,97.77890044790863,0.5456828479289116,3,2
0.5705039073737495,1402.159334243846,5,48.075759364247205,0.7684807792677977,2,1
0.822173434192675,917.178601258666,0,10.0,0.834929698444209,2,0
0.7843802360364983,830.1366407763605,1,29.176392502462296,0.945505644231827,2,0
0.7484730403222686,1200.0,2,43.29576054079074,0.6822300676910107,2,1
0.3195879035647279,3382.6868846205994,12,83.54270618221405,0.35354259573294283,1,2
0.2729418361468304,2997.935999591811,11,93.767145498285,0.49543169449172497,1,2
0.4872631800846565,3636.76273717656,5,101.7181603683326,0.5259683492090885,1,2
0.32596710199328327,3157.7192648667924,8,133.25786620432365,0.15177919123953168,2,2
0.7480938402968413,1769.9019895241404,4,44.11144173294688,0.7588045738094434,1,1
0.7283492226287143,2278.6036651070713,6,43.38866967784083,0.5345282791703787,2,1
0.676184185603306,1337.0211367162829,3,50.31964976010582,0.76618960097726,2,1
0.7561644624742503,1691.0522506421623,3,55.51581871710826,0.6975168677517312,2,1
0.6333174262679251,1772.429859704085,4,74.11331457245672,0.6349631950266545,2,1
0.9834687543819762,886.2731907829062,0,27.705984222595685,0.9470752904455368,1,0
0.36326187406108723,2702.206248537615,7,89.31849601305592,0.49980959425645366,2,2
0.15177302847495913,3450.4057939715635,13,141.97197563278797,0.1782421543863709,1,2
0.19799768540030904,2349.8836583094044,7,123.43832765054617,0.2526940848155732,2,2
0.9441118616249311,1298.3106604409468,1,24.149108213985034,0.9213625810930758,1,0
0.9002787529358022,895.7265411303127,0,20.045198499473116,0.9101742772766946,3,0
0.6595483731729048,1787.0840057449316,8,54.91919025085154,0.739878386248761,1,1
0.6874315185856049,1478.697107209855,3,50.2101633336274,0.5779133240307373,2,1
0.49523068967147926,2235.966409276375,7,44.72246907295386,0.7454538949165223,2,1
0.821210123594367,699.9337350788851,0,21.419024871305723,0.9241944221855105,1,0
0.6767504317187358,2295.2528225000515,8,48.56642603192413,0.541060057365138,1,1
0.4857988149969172,2095.698756508765,3,70.39086387075491,0.6911349346436895,1,1
0.9158843430041776,769.9952131186203,0,25.73536479296715,0.8603857899009566,2,0
0.8431721292530785,1035.8285550876392,0,25.188562056123075,0.8929411673908988,2,0
0.8098904726667431,1121.9399683912447,1,26.19704395863333,0.9631257626128162,2,0
0.5305990244690981,1489.6857343660927,6,54.531648685005926,0.538124483681987,2,1
0.984766924628224,775.1309220573552,0,21.895080710045825,0.8597042453012095,2,0
0.9231090378310924,880.1811399517462,1,20.803234758704335,0.9275516720783236,2,0
0.5069533120362598,1448.8295776888697,6,37.46331923277096,0.659077482448255,3,1
0.6783575322787256,1811.1120651683275,3,73.14336197043384,0.692038125816164,2,1
0.7112085320899562,1792.2430603792009,2,41.70334531244917,0.638404257857074,2,1
0.796298891966867,704.0557550566386,1,12.015179397921997,0.8130831039804722,2,0
0.5317989388669038,2271.505752693012,4,57.60826952934365,0.6988804929398411,3,1
0.6220602629667686,2572.025223437089,2,64.78322921801887,0.681600521138976,2,1
0.760789977987644,400.0,0,19.809942141934947,0.8642233260178882,3,0
0.6527459411197287,1721.1086021913916,2,69.39826402626302,0.561198152208177,3,1
0.15417847822873132,3352.357375875141,10,99.16394133493624,0.4269256894789212,1,2
0.7181104636330271,1648.4549319153816,5,53.38508718531941,0.6908978678059183,2,1
0.9489481673590252,946.6432262527003,4,23.83492157642281,0.9407142545867494,2,0
0.9334035951403505,967.6046962203417,1,28.443860204990067,0.8308723395766441,3,0
0.23343055783851666,3878.0092463767187,12,110.04811686825687,0.2133727230259138,1,2
0.6924359842915111,1561.8800833150442,2,62.44965016023493,0.5255953472737495,2,1
0.8335595796740152,792.9366574864682,0,16.47950210186373,0.8887940389230127,3,0
0.7578572964216835,938.8768603154672,0,22.668903865861267,0.872491826576054,3,0
0.6630761573074995,1200.0,4,58.30958090897239,0.774866777608933,1,1
0.6055036991982353,1880.0644530760135,4,45.71050037258175,0.6301337012261133,2,1
0.7305392264585169,1245.4658006666634,2,56.184159114649624,0.6581303057440141,1,1
0.6383537028733475,1969.9644030523318,6,38.9157837843529,0.7141086977969289,3,1
0.9532252522825194,611.2290367732917,1,21.7542765791216,0.9780531495858973,3,0
0.7523329049567733,642.3384765072924,1,19.684427767210373,0.8588276551253118,3,0
0.8144757067612349,1078.519467659862,2,18.13512113783486,0.8596509450096748,3,0
0.3074719114765233,3211.7768387556453,9,94.61488425449323,0.1502512771570538,2,2
0.18880193410099091,3006.3595055708847,5,110.14329767434299,0.5123457659821459,2,2
0.1943526809375226,3594.5156031651095,8,97.9500062463277,0.20431995030386135,1,2
0.514605786766335,2255.318933095795,6,38.6516795933742,0.6230708048862704,2,1
0.8051215522675439,903.1236667899207,1,20.325685574159856,0.9535600500482665,2,0
0.8630544852224518,708.5698170209914,1,24.781740258042973,0.9143044219054898,2,0
0.6346026982464195,1827.9566189945788,2,71.37161403392544,0.7762474383352116,2,1
0.22120268030700638,3240.2852337501645,7,91.13613442258384,0.42816592458179004,1,2
0.34941266129764453,3335.508140120277,7,95.62017365682772,0.2603886299929965,2,2
0.3522522423931884,2984.8342788498608,13,79.86421304341282,0.4910719462294383,1,2
0.7583831086839449,1067.7881000939224,1,18.89869608671293,0.8452995983081848,1,0
0.6366902107436165,1465.6093472127066,7,33.589808233609,0.630422634130866,1,1
0.1427246708983015,2934.483820194507,9,79.70708426611259,0.5451798459057596,1,2
0.7570586704613561,1646.6935033724192,3,53.78563634054065,0.5481091086527953,2,1
0.6979314075652183,1573.437789474464,4,54.064391296398426,0.7847171703923377,2,1
0.7528725566165244,1705.0550381900653,3,59.88315506714615,0.5039693212351114,1,1
0.674988430000074,1522.7062049127003,5,73.53609616139485,0.5761850725594808,2,1
0.1876605489775941,2999.3363937579975,7,133.60123049604502,0.2834951337458965,1,2
0.8170159102057191,652.4675155345404,0,20.86765506085436,0.8883922309376442,3,0
0.6975510918523242,1910.0661138922615,5,60.894657896363114,0.6867258802380034,2,1
0.861501443239489,524.015122972191,1,26.874323460469867,0.8820989719130983,3,0
0.7725157006872824,2271.132743355146,3,55.89010601496637,0.6815005146755976,1,1
0.7385666481080326,1931.2265039566887,5,34.36069697677105,0.7368015525784992,2,1
0.387314995264764,3426.786223667287,6,106.42969131700119,0.47369649015299264,1,2
0.7261781369544962,1492.3527953813614,4,62.60169679330701,0.5181356796943654,3,1
0.2873780251547078,2799.4764586291644,5,101.99068004520089,0.46656870216370916,1,2
0.9872213843133333,1038.6211214526288,2,20.838754663226887,0.936414461972978,3,0
0.460173290976564,2849.638580262457,14,73.9278631586067,0.37495912289546085,2,2
0.92435506681171,840.0646703986426,2,22.82519416144345,0.812907893759288,1,0
0.9565169075631321,987.4626374077922,1,28.45779791824306,0.8756967842123978,1,0
0.8807663561922798,992.4121786503792,1,29.554196061203314,0.942011161377422,3,0
0.10070878052838239,3821.9801840098144,5,110.9500735597328,0.508029310001417,1,2
0.4581754618883466,2252.5841324343824,5,45.37399774045768,0.7964842455126587,2,1
0.8663014030709295,636.573616010683,1,19.43339020542578,0.9240483017104115,2,0
0.5086424721949486,2489.4782692227204,4,40.8107706427685,0.6047401228815108,1,1
0.7390581953969573,1527.7762427034604,4,42.84727283904529,0.6416540134417978,1,1
0.6777433448191744,1358.1416594173686,5,62.23549343156066,0.6286185261711663,3,1
0.8039552568742108,985.4388723743369,3,24.542015199755387,0.8904553328062981,3,0
0.7542997438672019,1502.5449150077152,5,49.33186760256306,0.5499645349356749,3,1
0.9363598685460826,994.4812555760755,0,14.839005454989564,0.9002994280874079,2,0
0.2510309393265836,3141.4605947948617,6,114.87512796066622,0.3232467112377422,2,2
0.8575764737248657,733.3887885998482,3,26.50379004604878,0.8727253910591228,2,0
0.102817421407523,2909.496483293564,14,114.34781213275434,0.4696856553123546,1,2
0.9487028258854121,599.0559251937996,2,21.169525487982767,0.9414407870708758,3,0
0.49806311268874426,1905.2308071100886,2,49.95571025891158,0.7205890036408367,2,1
0.5608319242340746,1991.380625918506,4,54.69932320105188,0.7378678133013298,1,1
0.8563591096541042,587.1516776577897,1,34.266652593245595,0.8340841209825197,2,0
0.4870935547217231,1532.408583212371,7,54.33413674759322,0.7363527728745433,2,1
0.3056794770381091,3081.675547514569,10,82.19223027671327,0.29863494237517385,1,2
0.8690126005497749,1497.051800520682,2,19.877935550272376,0.8966817346916132,1,0
0.8830283713163289,1206.6867402592652,2,22.77962029296892,0.8314182590306294,3,0
0.13761767180044218,2758.2529565429295,9,126.91308272570245,0.2982677028830048,1,2
0.16762542728120006,3974.9029467100486,6,98.89080829338293,0.5241286903454184,1,2
0.7898861700282971,783.0764538685601,1,25.66834512102976,0.8325751515160404,2,0
0.9004703974090805,1105.3972526639463,1,29.865182396563142,0.8564255521881383,3,0
0.520525281701351,1889.6086607156562,4,51.463513862636184,0.6667056628371852,3,1
0.7805274785025067,954.0114716782845,2,15.95191376420303,0.925327425554096,3,0
0.8653693661561835,1179.9189290291588,1,31.849352393660332,0.8339478076288867,1,0
0.3508522522325549,3115.9706679292995,9,106.09763842043758,0.3323438164195037,1,2
0.14045690701809,3557.098702688191,5,84.42217389378587,0.17409539991119213,1,2
0.44112159331058887,3976.8842001852363,7,77.99647590832686,0.5414432514397076,3,2
0.8157781424777107,709.5367238522406,2,14.87945340730268,0.8799459563996216,2,0
0.7514396651245304,989.3745001605396,1,18.266470127242588,0.9052885013010286,1,0
0.5493587695535205,1200.0,2,61.86140668298707,0.526002971969316,2,1
0.9147309854775378,833.1845538040119,1,19.76210043189684,0.9374103221194447,2,0
0.7644127460606,2041.5468218528538,3,33.861911226624116,0.6833752664422783,2,1
0.5004533190627828,1829.0940362577373,2,53.617154936792424,0.7389389926869347,2,1
0.8603826253433442,745.4244664352782,0,20.285798674729943,0.9693554386210455,1,0
0.865633679033287,1304.7212438459278,1,17.71977957851251,0.8592446070000945,3,0
0.9293994414145441,474.5545159297009,1,24.489489006093873,0.9768076210440253,1,0
0.674722716639882,2149.9805201588606,6,62.90834351791096,0.6702212126019798,1,1
0.646072588100285,1855.8872166407873,5,69.55128463949787,0.7910980017911908,1,1
0.2629441414734537,3470.1813586275607,10,81.95010183884217,0.4885133915220641,2,2
0.8416153837178495,934.0927541993142,1,15.559017255913416,0.9282892405325389,1,0
0.8535324381322318,402.43826869298414,1,28.889515937955217,0.818889052459031,1,0
0.4753661441159791,1655.6158746119509,2,48.247872429183715,0.5079004457920974,1,1
0.6872297335300646,1939.263282713082,5,65.58839709090992,0.7462717486105623,1,1
0.5082628834401374,1212.2006832153506,9,51.05977693712887,0.6872050374757099,2,1
0.8196616160591529,997.8374260295327,1,25.338516719642826,0.8707325851946028,2,0
0.7780097255420131,526.6920097278768,1,25.652700183123795,0.9427388572506521,3,0
0.949389775159297,835.7514467764177,1,30.489540880706986,0.8298116106938309,3,0
0.44425278484895825,2500.914249374061,5,121.92874301400474,0.4604680827315678,1,2
0.9581106602001055,1047.3687794184866,0,29.14555175278005,0.9238371238742605,2,0
0.9370182948573831,787.2105023883514,0,22.055247846270362,0.9511332897624185,2,0
0.4816719799097173,1615.4649402925356,6,64.61793025155443,0.6640612662504813,1,1
0.843312947907335,944.8432808581586,1,23.934250248140074,0.9121863517411637,1,0
0.5615074705057709,1958.6999712278223,3,67.11636064304203,0.7131479949417917,1,1
0.6329401334733753,1832.3972437677974,6,49.201234600559346,0.5752633937311845,2,1
0.9966575307397118,1152.7413355309336,1,20.031836924874046,0.9073993232478467,3,0
0.36540768445345206,3451.210699549424,5,78.8792963147039,0.4980197196054127,1,2
0.3398818870744636,2485.744663955939,6,102.65232766728971,0.4302347099665328,1,2
0.9536436800578455,703.7668937720637,0,21.804196883335912,0.8851463225150661,2,0
0.8074886514727715,691.5911175513794,2,25.387228378058335,0.8147067127284012,2,0
0.9817944548698632,660.6422707147377,1,22.553637896388288,0.9758929231870992,3,0
0.2841857849514523,3402.642620115458,5,60.0,0.4945480544445643,1,2
0.8565453255589932,1079.07108615252,1,32.579707014212225,0.8056622951442848,3,0
0.7605365414900873,1642.8359325436318,7,62.731487117229534,0.7963186948769052,1,1
0.9191169843065905,1206.0390397726703,1,28.3482380291141,0.9019503297135976,2,0
0.8902344928838466,1228.5345906511927,2,28.900533448489867,0.8168177360316499,2,0
0.9050331494503842,930.4709744067444,1,32.83636877105636,0.9445623499122269,2,0
0.4552920120101131,2090.2522389696587,5,58.50967650667708,0.594738889629207,2,1
0.45010221153195196,1793.2874811915003,5,52.13650243338099,0.6412528854602144,1,1
0.7609461873073252,1583.8723084193894,3,51.607239822473176,0.7167324209745728,1,1
0.5848396403386693,1704.4908440341303,4,44.07112154092684,0.7299864434760578,2,1
0.8407705740996587,899.8582810846708,1,26.90450964102275,0.9519930102125718,3,0
0.45529941148443753,1508.6775298941693,3,30.54063513976655,0.6278246939187825,2,1
0.6359808531162612,1790.754750319534,3,77.26957891089583,0.6203883645886399,1,1
0.40999120405452827,2575.238349366372,9,138.49958061121023,0.5266407757522525,1,2
0.9042317295939355,688.2184825886799,2,14.125847761437281,0.8955805633537333,2,0
0.7799663418334207,664.1920417680395,0,30.251740320499174,0.8253907639086135,3,0
0.9924697066769097,638.2359201761776,2,14.400407683516304,0.8957549122093698,1,0
0.5642411515455008,2239.780822601995,2,60.86569689284019,0.6988095612618287,2,1
0.8686577189374535,852.6889425562108,3,28.352313023124267,0.8526903988111589,2,0
0.7096429139913101,1707.3859392178624,6,63.378610609644994,0.6574285862063749,3,1
0.17041899197432764,3542.3355885381447,10,154.20984888566068,0.36972199262595995,2,2
0.4306506469398431,2807.904045108729,10,105.45343246588575,0.5370610615798851,1,2
0.4834962732401667,2397.2618595113827,2,65.14961426824402,0.5526346068735994,2,1
0.8856611586768941,858.376628545492,1,20.3505007976364,0.841934998174047,1,0
0.9314949774963239,884.5557909553909,1,23.031608774833032,0.8380646576089544,3,0
0.7425238982672788,1732.3651451393625,5,48.0329223898333,0.7226334079734297,1,1
0.756320964324565,1908.841720754978,8,66.17303824392212,0.6382897028696046,1,1
0.6834877015728423,1666.4457579730529,4,72.28427134188843,0.7128680314924442,2,1
0.24965467749523107,4363.5859155470225,8,107.01442570479139,0.3618858332047924,2,2
0.8894458543425062,710.8507878606438,2,22.161893996374275,0.8663619362928461,1,0
0.8402434742350067,624.4764998491526,2,20.730030768542164,0.9621562209922843,1,0
0.8241338953219138,866.8737179364736,2,17.708364542638638,0.9718834236083006,2,0
0.6960979388948114,1951.4864894428629,5,46.101368752462236,0.5298475272903751,1,1
0.33174329257293067,2918.3087062868626,11,88.50733935989021,0.16305387453122624,1,2
0.6683220670539458,1403.493096253406,5,46.85388946761343,0.6457400195302867,2,1
0.42873655754347784,2637.9047421395526,7,83.36893583731721,0.35992043865999257,1,2
0.3934644386316083,2636.2486210087422,9,122.48834936293328,0.49802494078072523,1,2
0.6323941581550103,1717.1718331228406,7,50.88841428387772,0.7091618281598884,2,1
0.6469968946590242,1653.6885568602015,5,42.35465974444021,0.7602906734683605,2,1
0.8233026929245162,861.0183439294638,1,26.622448805248293,0.8654529947788083,1,0
0.7628564533710626,673.8223129348169,3,34.92688164351786,0.9139592280891917,3,0
0.6376802207438927,1268.0812410164863,6,63.56602471670943,0.6562951844606377,1,1
0.7906542348362229,1074.8778361425454,1,19.325670474889165,0.9214413185641691,3,0
0.408639175599665,2823.144372981441,6,121.52582570626011,0.4650980376273185,1,2
0.38498829494038767,3055.0428185129376,12,68.34527889451904,0.2491806339733266,1,2
0.2453490504720518,3486.45457084663,7,104.38319641042058,0.5318727935114452,1,2
0.9079593030424498,860.5323159385348,1,19.741637539151448,0.8711137385698747,3,0
0.33063294780225705,3568.693754655473,7,135.20254928689855,0.23296437775092643,2,2
0.9830070263775044,793.805820437607,2,25.965365225194372,0.904671495732333,3,0
0.9752895026227473,798.2072748585002,0,20.825685253197488,0.9776444685592782,3,0
0.8492958824046137,952.6974430662119,1,34.45082392652747,0.9208957258618902,3,0
0.9341110589061807,928.6776934684502,4,31.804003004888497,0.9067887967378386,2,0
0.8508707165530993,1027.6783851216767,1,24.538862859717668,0.8163508725910545,1,0
0.24405798911931773,2905.998014261328,9,106.99453528297136,0.5441178900393545,1,2
0.9922194638214229,859.1057558027757,0,29.72829450590242,0.9361869081225433,2,0
0.11447544160614309,2770.8338669892532,11,98.44821044077503,0.21263401739730253,1,2
0.42367244137864246,2278.495160355593,7,85.16406743679107,0.2600016754910649,1,2
0.9223662422843164,680.5394944734312,0,30.209269710313336,0.93418406687727,2,0
0.708692586519361,2053.05801630556,6,67.7069924307434,0.7586868723785385,2,1
0.5259299613732131,1465.674585326304,2,67.44985859256678,0.5401787082289071,1,1
0.6439635926600096,1607.1919848782513,2,56.7518843339354,0.6828402628849505,1,1
